label,region,hemi,view,x,y,.group,subgroup,.feature_id,atlas,source_package,source_atlas
lh_A4tl_L,A4tl_L,left,lateral,89.794083,66.495494,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.663106,66.468074,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.985931,66.353282,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.762558,66.151118,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.399154,65.897345,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.895718,65.591961,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.10877,65.432827,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.038307,65.419943,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.553239,65.410018,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.653564,65.403052,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.724416,65.376998,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.765794,65.331855,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.611509,65.201295,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.261561,64.985317,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.095586,64.839824,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.113586,64.764816,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.106909,64.717713,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,91.075558,64.698516,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.869532,64.621919,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,90.488832,64.487924,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,89.668126,64.082144,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,88.407415,63.40458,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,87.398393,62.785404,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,86.641059,62.224619,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,86.168314,61.899353,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.980156,61.809606,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.715917,61.722114,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,85.375596,61.636877,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,84.878334,61.58743,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,84.224131,61.573772,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,83.002012,61.673571,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,81.211975,61.886828,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,79.23076,62.092029,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,77.058368,62.289173,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,75.914698,62.411568,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,75.79975,62.459213,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,75.963017,62.606489,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,76.4045,62.853396,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,76.569081,62.997998,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A4tl_L,A4tl_L,left,lateral,76.456761,63.040295,1,1,67,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,19.063459,38.02141,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,18.063195,38.554939,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,17.355508,38.959658,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.940398,39.235565,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.490177,39.571269,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.004846,39.966769,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,15.583091,40.252008,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,15.224915,40.426987,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.98703,40.580649,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.869437,40.712994,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.775155,40.878623,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.704183,41.077538,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.668169,41.386101,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.667112,41.804312,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.72018,42.17865,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.827373,42.509116,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,14.978467,42.738577,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,15.173463,42.867035,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,15.462366,42.91902,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,15.845177,42.894533,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.173699,42.914117,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.447935,42.977773,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.641036,43.044252,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.753004,43.113555,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.872431,43.261866,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,16.999316,43.489185,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,17.107893,43.918521,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
lh_A12-47l_L,A12/47l_L,left,lateral,17.198163,44.549875,1,1,12,brainnetome,ggsegBrainnetome,ggsegBrainnetome::brainnetome
